URL_length,parameter_maxlen,digit_percentage,letter_percentage,parameter_number,XSS_count,evil_char_count,char_0,char_13,char_14,char_16,char_17,char_18,char_20,char_21,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,label
49,33,0.22449,0.530612,2,4,12,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
46,34,0.0,0.76087,1,0,11,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
172,51,0.098837,0.697674,7,6,35,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
51,30,0.039216,0.72549,2,0,12,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
37,20,0.081081,0.702703,2,1,8,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
36,29,0.083333,0.638889,1,4,10,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
57,29,0.175439,0.578947,3,4,14,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
47,29,0.06383,0.680851,2,4,12,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
457,41,0.037199,0.739606,15,0,102,4,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
35,33,0.0,0.657143,1,4,12,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
42,34,0.0,0.714286,1,4,12,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
72,36,0.0,0.736111,1,7,19,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
200,55,0.04,0.685,7,8,55,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
47,38,0.0,0.723404,1,4,13,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
53,46,0.018868,0.716981,1,6,14,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
37,29,0.081081,0.621622,1,4,11,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
50,29,0.06,0.64,2,4,15,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
113,36,0.0,0.752212,3,10,28,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
82,72,0.073171,0.646341,1,4,23,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
108,72,0.074074,0.648148,4,5,30,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
51,41,0.0,0.803922,1,0,10,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
93,85,0.096774,0.602151,1,4,28,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
63,34,0.031746,0.698413,3,4,17,3,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
58,6,0.068966,0.568966,6,3,21,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
93,82,0.096774,0.569892,3,4,31,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
64,6,0.09375,0.53125,7,3,24,1,2,2,1,6,8,0,0,3,1,1,1,1,2,3,0,0,0,1
119,32,0.210084,0.605042,5,6,22,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
85,41,0.094118,0.694118,4,6,18,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
52,6,0.038462,0.615385,5,3,18,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
269,82,0.055762,0.669145,6,8,74,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
100,43,0.02,0.67,6,7,31,4,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
116,39,0.017241,0.741379,5,12,28,4,2,2,1,6,8,0,0,3,2,1,1,1,2,3,0,0,0,1
117,43,0.0,0.752137,4,7,29,4,2,2,1,6,8,0,0,3,2,1,1,1,2,3,0,0,0,1
70,37,0.028571,0.657143,4,4,22,1,2,2,1,6,8,0,0,3,2,1,1,1,2,3,0,0,0,1
39,36,0.0,0.692308,1,4,12,1,2,2,1,6,8,0,0,3,2,1,1,1,2,3,0,0,0,1
84,39,0.02381,0.666667,5,9,26,4,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
80,39,0.025,0.675,4,9,24,4,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
41,31,0.0,0.658537,1,5,14,1,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
49,31,0.061224,0.632653,2,4,15,3,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
56,40,0.0,0.785714,1,5,12,1,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
39,34,0.0,0.692308,1,4,12,3,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
63,34,0.079365,0.603175,4,4,20,3,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
104,23,0.048077,0.721154,3,2,24,1,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
352,82,0.068182,0.644886,10,13,101,3,2,2,1,6,8,0,0,2,2,1,1,1,2,3,0,0,0,1
60,47,0.0,0.766667,1,7,14,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
46,35,0.0,0.608696,1,4,18,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
42,35,0.0,0.666667,1,4,14,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
70,35,0.0,0.742857,1,5,18,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
45,40,0.022222,0.733333,1,4,11,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
113,72,0.053097,0.699115,3,4,28,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
94,32,0.255319,0.542553,3,4,19,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
49,39,0.0,0.816327,1,6,9,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
735,336,0.005442,0.738776,3,98,188,16,2,2,1,6,8,0,0,2,16,1,1,1,2,3,0,0,0,1
66,34,0.045455,0.621212,4,5,22,3,2,2,1,6,8,0,0,2,16,1,1,1,2,3,0,0,0,1
54,39,0.0,0.796296,2,6,11,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
49,47,0.0,0.755102,1,6,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
108,21,0.092593,0.685185,6,3,24,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
41,34,0.0,0.707317,1,4,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
40,34,0.0,0.7,1,4,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
52,34,0.0,0.730769,2,4,14,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
99,72,0.111111,0.616162,3,4,27,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
44,39,0.0,0.795455,1,6,9,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
63,34,0.031746,0.68254,3,4,18,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
121,72,0.123967,0.628099,4,4,30,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
206,82,0.048544,0.694175,7,4,53,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
123,94,0.04878,0.682927,3,5,33,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
110,82,0.063636,0.636364,4,4,33,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
70,67,0.042857,0.642857,1,4,22,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
86,70,0.046512,0.627907,4,5,28,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
80,27,0.0875,0.6375,5,4,22,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
49,18,0.020408,0.693878,2,6,14,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
42,18,0.047619,0.642857,2,4,13,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
39,34,0.0,0.692308,1,4,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
101,72,0.079208,0.633663,3,5,29,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
36,35,0.0,0.666667,1,4,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
40,27,0.025,0.675,2,4,12,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
51,27,0.019608,0.686275,3,6,15,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
78,27,0.012821,0.705128,4,5,22,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
39,35,0.0,0.692308,1,4,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
38,35,0.0,0.684211,1,4,12,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
52,27,0.019231,0.75,2,4,12,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
39,27,0.076923,0.615385,2,4,12,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
45,27,0.022222,0.711111,2,4,12,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
44,27,0.068182,0.613636,3,4,14,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
80,31,0.0125,0.7375,4,4,20,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
75,60,0.04,0.72,1,6,18,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
33,29,0.090909,0.606061,1,5,10,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
81,49,0.074074,0.666667,4,1,21,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
397,50,0.040302,0.753149,14,0,82,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
66,48,0.0,0.727273,2,6,18,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
147,88,0.088435,0.639456,6,3,40,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
67,27,0.059701,0.731343,2,5,14,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
60,58,0.0,0.716667,1,4,17,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
48,27,0.104167,0.645833,2,4,12,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
43,41,0.395349,0.372093,1,2,10,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
234,1,0.132479,0.57265,1,14,69,3,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
81,79,0.024691,0.666667,1,4,25,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
47,34,0.0,0.765957,1,0,11,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
58,36,0.0,0.741379,1,6,15,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
37,23,0.027027,0.756757,2,1,8,1,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
87,32,0.022989,0.666667,3,8,27,4,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
54,32,0.0,0.740741,3,4,14,2,2,2,1,6,8,0,0,1,16,1,1,1,2,3,0,0,0,1
120,36,0.058333,0.716667,5,7,27,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
26,18,0.076923,0.615385,2,0,8,2,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
87,36,0.137931,0.586207,8,5,24,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
36,34,0.083333,0.694444,1,5,8,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
44,34,0.068182,0.727273,1,5,9,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
45,36,0.066667,0.711111,1,5,10,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
150,48,0.053333,0.76,7,5,28,3,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
68,33,0.044118,0.691176,3,0,18,3,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
55,36,0.054545,0.727273,2,5,12,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
163,28,0.079755,0.791411,8,4,21,2,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
162,36,0.018519,0.697531,3,8,46,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
45,30,0.088889,0.666667,2,1,11,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
39,28,0.051282,0.717949,2,1,9,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
52,38,0.076923,0.653846,2,5,14,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
60,55,0.033333,0.7,1,0,16,5,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
40,33,0.0,0.75,1,4,10,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
342,188,0.011696,0.681287,7,17,105,8,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
229,49,0.052402,0.663755,5,0,65,4,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
52,47,0.038462,0.711538,1,0,13,4,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
49,18,0.020408,0.714286,2,6,13,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
40,18,0.075,0.6,2,4,13,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
41,18,0.04878,0.634146,2,4,13,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
33,18,0.030303,0.636364,1,4,11,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
61,35,0.098361,0.639344,3,0,16,4,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
102,86,0.068627,0.666667,1,4,27,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
33,27,0.030303,0.606061,1,4,12,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
49,39,0.020408,0.755102,2,6,11,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
107,95,0.046729,0.691589,2,4,28,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
121,24,0.115702,0.495868,7,4,47,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
118,24,0.118644,0.5,8,4,45,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
52,44,0.057692,0.711538,1,6,12,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
52,17,0.076923,0.711538,3,1,11,3,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
53,17,0.09434,0.698113,3,1,11,3,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
44,41,0.0,0.772727,1,0,10,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
73,36,0.109589,0.616438,5,4,20,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
68,42,0.029412,0.705882,4,6,18,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
73,36,0.109589,0.616438,5,4,20,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
63,26,0.15873,0.587302,5,4,16,2,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
96,70,0.208333,0.5625,3,5,22,1,2,2,1,6,8,0,0,1,1,2,1,1,2,3,0,0,0,1
143,72,0.062937,0.706294,4,9,33,4,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
50,27,0.04,0.72,2,5,12,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
142,29,0.049296,0.760563,7,10,27,1,2,2,1,6,8,0,0,1,2,1,1,1,2,3,0,0,0,1
60,41,0.0,0.783333,2,7,13,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
66,18,0.030303,0.727273,3,6,16,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
105,95,0.019048,0.72381,1,4,27,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
48,27,0.083333,0.625,3,4,14,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
152,95,0.013158,0.776316,2,4,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
152,95,0.013158,0.776316,2,4,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
27,14,0.074074,0.62963,1,0,8,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
56,33,0.071429,0.553571,5,4,21,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
393,320,0.010178,0.788804,4,4,76,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
152,95,0.013158,0.776316,2,4,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
152,95,0.013158,0.776316,2,4,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
152,95,0.013158,0.776316,2,4,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
152,95,0.013158,0.776316,2,4,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
72,64,0.0,0.722222,1,4,20,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
150,40,0.006667,0.78,5,5,31,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
46,43,0.0,0.76087,1,2,11,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
105,95,0.019048,0.733333,1,4,26,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
129,95,0.031008,0.72093,3,4,32,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
108,95,0.018519,0.731481,1,4,27,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
43,24,0.0,0.697674,1,4,13,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
99,95,0.020202,0.717172,1,4,26,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
57,51,0.070175,0.701754,2,2,13,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
43,36,0.069767,0.697674,1,5,10,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
34,27,0.088235,0.676471,1,4,8,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
75,72,0.0,0.64,1,5,27,4,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
31,16,0.032258,0.677419,1,4,9,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
36,16,0.027778,0.722222,1,4,9,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
72,23,0.097222,0.708333,3,2,14,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
62,58,0.0,0.725806,1,4,17,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
54,40,0.074074,0.648148,2,4,15,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
55,40,0.0,0.727273,2,4,15,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
131,34,0.19084,0.633588,5,4,23,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
35,20,0.0,0.685714,1,4,11,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
36,29,0.0,0.722222,1,4,10,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
51,36,0.0,0.705882,1,6,15,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
80,30,0.1,0.65,4,4,20,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
52,40,0.115385,0.634615,1,4,13,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
70,58,0.0,0.742857,1,6,18,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
535,55,0.069159,0.764486,11,7,89,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
50,35,0.18,0.56,2,4,13,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
47,31,0.148936,0.531915,3,4,15,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
69,31,0.057971,0.681159,2,4,18,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
104,20,0.076923,0.625,9,4,31,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
82,33,0.158537,0.621951,4,5,18,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
37,22,0.0,0.648649,1,4,13,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
167,54,0.017964,0.742515,3,4,39,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
139,102,0.021583,0.71223,2,4,37,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
169,153,0.08284,0.627219,3,6,49,12,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
165,102,0.018182,0.751515,2,4,37,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
98,95,0.020408,0.714286,1,4,26,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
176,25,0.056818,0.710227,1,2,41,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
181,25,0.055249,0.718232,1,2,41,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
91,84,0.065934,0.637363,1,5,27,1,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
101,85,0.059406,0.653465,2,4,29,1,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
58,56,0.0,0.741379,1,4,15,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
46,41,0.304348,0.456522,1,4,11,1,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
78,37,0.064103,0.628205,3,4,24,3,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
201,69,0.089552,0.726368,6,4,36,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
61,41,0.065574,0.639344,3,4,18,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
43,27,0.023256,0.697674,1,4,12,1,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
47,27,0.021277,0.723404,2,5,12,1,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
200,57,0.035,0.735,10,5,46,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
39,27,0.025641,0.666667,2,4,12,1,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
77,51,0.025974,0.727273,4,4,19,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
67,42,0.089552,0.731343,3,1,12,3,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
59,55,0.033898,0.644068,1,4,19,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
58,55,0.034483,0.637931,1,4,19,2,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
69,0,0.028986,0.782609,0,1,13,6,2,2,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
45,39,0.0,0.8,1,6,9,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
45,36,0.088889,0.644444,2,4,12,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
45,30,0.022222,0.688889,2,4,13,3,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
51,30,0.0,0.764706,1,6,12,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
114,72,0.070175,0.692982,2,6,27,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
50,36,0.0,0.7,1,6,15,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
72,36,0.069444,0.652778,5,4,20,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
73,36,0.109589,0.616438,5,4,20,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
73,36,0.109589,0.616438,5,4,20,2,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
28,22,0.0,0.821429,1,0,5,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
84,81,0.285714,0.440476,1,5,23,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
96,79,0.270833,0.447917,3,6,27,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
87,84,0.310345,0.425287,1,5,23,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
118,79,0.220339,0.525424,4,6,30,1,2,2,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
141,101,0.014184,0.659574,2,5,46,4,1,10,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
27,21,0.148148,0.37037,1,1,13,2,1,10,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
160,27,0.1,0.65,7,6,40,1,1,10,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
97,23,0.041237,0.742268,5,3,21,2,1,10,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
44,38,0.113636,0.568182,1,4,14,3,1,10,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
48,41,0.0,0.770833,1,6,11,1,1,10,1,6,8,0,0,1,1,1,1,1,2,3,0,0,0,1
69,41,0.014493,0.797101,2,8,13,1,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
43,37,0.0,0.767442,1,1,10,5,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
52,31,0.019231,0.673077,3,5,16,2,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
105,44,0.12381,0.733333,3,1,15,2,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
100,52,0.12,0.68,4,0,20,1,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
97,82,0.020619,0.57732,2,11,39,2,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
110,50,0.263636,0.481818,4,4,28,5,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
99,92,0.060606,0.656566,1,6,28,1,1,10,1,6,8,0,0,2,1,1,1,1,2,3,0,0,0,1
