URL_length,parameter_maxlen,digit_percentage,letter_percentage,parameter_number,XSS_count,evil_char_count,char_0,char_13,char_14,char_16,char_17,char_18,char_20,char_21,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,label
53,37,0.018868,0.584906,1,6,21,2,2,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
38,26,0.0,0.605263,1,6,15,2,2,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
39,27,0.0,0.589744,1,6,16,2,2,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
235,184,0.170213,0.591489,2,3,56,10,2,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
76,41,0.013158,0.723684,1,5,20,2,2,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
109,87,0.009174,0.669725,1,5,35,2,5,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
68,58,0.014706,0.75,1,5,16,1,5,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
68,0,0.014706,0.676471,0,4,21,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
170,40,0.011765,0.717647,4,10,46,8,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
37,0,0.0,0.567568,0,0,16,1,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
47,18,0.0,0.680851,1,1,14,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
43,26,0.0,0.744186,1,1,11,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
50,40,0.1,0.62,1,4,14,1,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
51,0,0.019608,0.705882,0,3,14,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
38,27,0.0,0.657895,1,2,13,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
83,68,0.036145,0.686747,1,7,23,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
151,143,0.033113,0.682119,1,8,43,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
58,22,0.0,0.672414,1,1,19,2,1,5,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
88,20,0.0,0.704545,1,2,26,2,2,1,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
95,45,0.0,0.610526,1,2,37,2,8,1,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
51,18,0.0,0.627451,1,0,19,2,8,1,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
76,42,0.013158,0.526316,1,7,35,2,1,1,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
59,44,0.084746,0.525424,1,7,23,2,1,1,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
101,0,0.009901,0.742574,0,6,25,2,1,1,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
98,65,0.020408,0.653061,1,6,32,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
137,24,0.051095,0.781022,1,0,23,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
93,24,0.096774,0.569892,1,4,31,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
62,48,0.016129,0.741935,1,5,15,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
72,62,0.027778,0.708333,1,3,15,1,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
154,142,0.019481,0.74026,1,6,29,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
154,138,0.019481,0.785714,1,6,30,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
147,62,0.040816,0.741497,2,1,32,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
199,90,0.055276,0.738693,2,7,41,3,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
94,40,0.010638,0.744681,2,5,23,4,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
33,24,0.0,0.636364,1,0,12,2,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
103,95,0.0,0.660194,1,2,35,10,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
59,41,0.016949,0.694915,1,5,17,4,1,3,2,2,11,3,1,1,1,1,1,1,1,1,1,1,1,1
120,112,0.008333,0.758333,1,7,25,4,1,3,2,2,11,3,1,2,1,1,1,1,1,1,1,1,1,1
198,190,0.010101,0.717172,1,8,54,14,1,3,2,2,11,3,1,1,1,2,1,1,1,1,1,1,1,1
28,0,0.0,0.714286,0,3,8,2,1,3,2,2,11,3,1,1,1,2,1,1,1,1,1,1,1,1
33,21,0.0,0.69697,1,6,10,2,1,3,2,2,11,3,1,1,1,2,1,1,1,1,1,1,1,1
57,40,0.0,0.719298,1,8,16,4,1,3,2,2,11,3,1,1,1,2,1,1,1,1,1,1,1,1
36,0,0.027778,0.75,0,6,8,2,1,3,2,2,11,3,1,1,1,2,1,1,1,1,1,1,1,1
43,31,0.023256,0.72093,1,7,11,2,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
40,31,0.025,0.775,1,7,8,1,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
42,33,0.02381,0.738095,1,7,8,1,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
27,15,0.0,0.666667,1,5,9,2,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
66,31,0.015152,0.742424,1,6,16,2,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
33,20,0.030303,0.757576,1,4,7,1,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
44,31,0.022727,0.795455,1,6,8,1,1,3,2,2,11,3,1,2,1,2,1,1,1,1,1,1,1,1
47,35,0.021277,0.659574,1,6,15,2,1,3,2,2,11,3,1,1,1,2,1,1,1,1,1,1,1,1
60,20,0.016667,0.416667,1,4,33,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
35,23,0.0,0.657143,1,6,12,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
32,0,0.0,0.625,0,3,12,4,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
41,32,0.02439,0.756098,1,7,9,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
27,15,0.0,0.703704,1,3,8,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
58,43,0.017241,0.724138,1,6,15,4,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
45,33,0.022222,0.755556,1,7,10,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
45,33,0.022222,0.755556,1,7,10,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
47,31,0.021277,0.744681,1,6,11,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
34,1,0.029412,0.617647,1,3,12,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
35,24,0.0,0.657143,1,2,12,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
62,49,0.016129,0.741935,1,6,15,4,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
32,0,0.0,0.625,0,0,12,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
60,25,0.0,0.683333,2,1,19,4,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
37,23,0.0,0.621622,1,0,14,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
87,0,0.011494,0.701149,0,5,25,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
75,30,0.026667,0.733333,2,6,18,4,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
88,30,0.022727,0.704545,3,7,24,4,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
55,31,0.018182,0.727273,1,8,14,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
51,33,0.019608,0.784314,1,5,10,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
55,33,0.018182,0.763636,1,5,12,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
67,56,0.014925,0.761194,1,6,15,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
52,38,0.019231,0.730769,1,5,13,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
56,45,0.017857,0.696429,1,4,16,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
49,38,0.020408,0.734694,1,4,12,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
58,37,0.017241,0.741379,1,5,14,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
93,8,0.010753,0.709677,1,5,26,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
85,73,0.011765,0.741176,1,5,21,4,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
67,0,0.029851,0.58209,0,6,26,4,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
47,31,0.021277,0.702128,1,6,13,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
62,49,0.0,0.709677,1,2,18,4,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
121,105,0.181818,0.636364,1,5,22,3,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
265,230,0.003774,0.630189,1,6,97,22,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
228,193,0.008772,0.732456,1,6,59,12,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
31,19,0.0,0.612903,1,4,12,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
126,42,0.02381,0.690476,2,3,36,4,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
83,74,0.012048,0.722892,1,5,22,6,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
212,197,0.004717,0.570755,1,3,90,42,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
78,69,0.038462,0.653846,1,3,24,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
85,0,0.035294,0.670588,0,5,25,4,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
90,24,0.033333,0.6,1,6,33,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
68,30,0.014706,0.808824,1,8,12,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
66,30,0.015152,0.80303,1,5,12,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
133,92,0.06015,0.646617,1,6,39,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
34,22,0.0,0.705882,1,1,10,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
52,30,0.019231,0.75,1,5,12,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
31,20,0.0,0.677419,1,3,10,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
59,42,0.016949,0.79661,1,6,11,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
47,31,0.021277,0.808511,1,6,8,1,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
46,34,0.0,0.695652,1,2,14,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
94,68,0.010638,0.574468,1,5,39,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
34,0,0.029412,0.617647,0,5,12,1,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
51,43,0.039216,0.705882,1,5,13,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
51,43,0.039216,0.705882,1,5,13,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
87,74,0.068966,0.655172,1,3,24,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
89,19,0.011236,0.719101,2,10,24,2,5,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1
82,0,0.146341,0.560976,0,4,24,2,5,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1
80,0,0.15,0.575,0,4,22,1,5,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1
67,0,0.089552,0.61194,0,6,20,1,5,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1
18,0,0.0,0.166667,0,0,15,2,5,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1
33,24,0.0,0.727273,1,5,9,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
52,37,0.0,0.75,1,4,13,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
50,35,0.0,0.78,1,4,11,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
40,0,0.0,0.575,0,5,17,6,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
38,29,0.0,0.657895,1,4,13,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
37,28,0.0,0.675676,1,4,12,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
32,15,0.0,0.6875,1,3,10,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
40,28,0.0,0.6,1,4,16,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
65,32,0.015385,0.569231,1,4,27,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
39,27,0.0,0.615385,1,5,15,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
54,38,0.0,0.685185,1,6,17,2,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
52,13,0.0,0.346154,1,2,33,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
44,32,0.0,0.659091,1,5,15,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
19,0,0.0,0.421053,0,1,11,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
56,0,0.0,0.607143,0,1,22,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
79,22,0.0,0.544304,1,1,36,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
51,30,0.0,0.705882,1,3,15,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
68,23,0.014706,0.705882,2,4,19,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
106,64,0.066038,0.773585,2,1,17,4,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
81,23,0.012346,0.679012,3,5,25,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
48,24,0.0,0.6875,1,6,15,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
60,48,0.0,0.75,1,7,15,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
59,24,0.0,0.711864,1,4,17,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
44,26,0.0,0.75,1,3,11,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
48,26,0.0,0.729167,1,3,13,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
60,49,0.0,0.733333,1,4,16,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
199,188,0.542714,0.135678,1,1,64,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
60,49,0.0,0.733333,1,4,16,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
46,32,0.0,0.673913,1,3,15,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
40,24,0.0,0.65,1,4,14,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
84,70,0.0,0.72619,1,3,23,4,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
425,59,0.108235,0.816471,2,2,32,6,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
51,39,0.0,0.686275,1,5,16,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
110,96,0.0,0.563636,1,4,48,4,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
53,0,0.0,0.528302,0,2,25,4,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
86,77,0.0,0.825581,1,4,15,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
62,0,0.048387,0.758065,0,1,12,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
77,60,0.0,0.714286,1,6,22,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
128,43,0.023438,0.679688,2,4,38,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
56,46,0.0,0.625,1,6,21,4,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
55,46,0.0,0.618182,1,6,21,4,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
59,49,0.0,0.59322,1,6,24,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
58,47,0.0,0.603448,1,6,23,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
56,46,0.0,0.625,1,6,19,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
58,48,0.0,0.603448,1,6,23,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1
86,38,0.0,0.686047,1,8,27,4,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
38,30,0.236842,0.342105,1,2,16,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
39,31,0.0,0.641026,1,2,14,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
36,28,0.277778,0.361111,1,2,13,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
49,41,0.326531,0.346939,1,2,16,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
49,41,0.408163,0.265306,1,2,16,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
51,43,0.254902,0.27451,1,1,24,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
40,26,0.025,0.625,1,5,10,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
53,12,0.018868,0.698113,1,3,15,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
42,23,0.02381,0.785714,1,4,8,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
31,0,0.032258,0.612903,0,3,10,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
44,35,0.022727,0.704545,1,6,9,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
49,23,0.020408,0.77551,1,3,10,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
31,22,0.032258,0.580645,1,4,7,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
68,54,0.117647,0.544118,1,7,21,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
53,35,0.113208,0.603774,1,4,15,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
71,15,0.084507,0.71831,2,2,12,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
46,0,0.021739,0.369565,0,4,24,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
36,18,0.166667,0.472222,1,1,12,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
51,39,0.019608,0.686275,1,4,15,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
66,11,0.030303,0.636364,2,4,20,4,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
77,53,0.0,0.714286,1,6,22,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1
69,49,0.115942,0.594203,1,6,20,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
65,23,0.030769,0.723077,2,4,16,4,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1
48,36,0.0,0.833333,1,7,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
43,29,0.116279,0.581395,1,3,13,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
70,49,0.014286,0.642857,1,7,22,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
34,22,0.029412,0.558824,1,4,10,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
46,23,0.021739,0.608696,1,5,13,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
96,34,0.083333,0.697917,2,1,17,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
62,0,0.0,0.790323,0,7,13,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
45,37,0.022222,0.577778,1,3,16,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
34,25,0.029412,0.558824,1,4,13,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
27,13,0.0,0.740741,1,2,7,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0,0.035714,0.625,0,5,19,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
70,0,0.0,0.542857,0,6,32,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
46,26,0.021739,0.630435,1,2,15,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
67,41,0.298507,0.373134,1,0,21,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0,0.180952,0.380952,0,4,46,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
41,26,0.02439,0.682927,1,4,12,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
68,60,0.029412,0.691176,1,7,17,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0,0.057143,0.485714,0,4,16,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
31,17,0.032258,0.516129,1,2,11,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
48,15,0.020833,0.604167,1,1,18,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
62,53,0.048387,0.677419,1,6,16,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
56,12,0.017857,0.642857,1,2,19,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
61,31,0.016393,0.737705,1,3,13,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
43,26,0.023256,0.674419,1,3,13,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
55,44,0.036364,0.654545,1,4,17,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
34,19,0.029412,0.705882,1,5,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
72,57,0.0,0.75,1,5,18,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
74,48,0.013514,0.648649,1,10,25,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
95,67,0.084211,0.389474,1,7,50,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
80,40,0.0125,0.65,1,5,27,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
60,52,0.016667,0.683333,1,6,17,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
52,9,0.019231,0.673077,1,2,16,3,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
73,0,0.013699,0.753425,0,3,17,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
94,83,0.031915,0.723404,1,3,23,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
96,83,0.03125,0.729167,1,2,23,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
48,31,0.020833,0.708333,1,4,13,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
63,51,0.015873,0.650794,1,4,19,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
212,200,0.014151,0.141509,1,3,9,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
60,20,0.033333,0.7,1,4,16,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
82,70,0.0,0.792683,1,2,17,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
72,60,0.166667,0.569444,1,5,19,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
58,0,0.017241,0.741379,0,6,14,3,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
47,9,0.021277,0.702128,1,4,13,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
51,39,0.019608,0.745098,1,7,12,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
120,41,0.083333,0.65,2,5,32,6,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
73,14,0.068493,0.767123,1,0,12,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
164,111,0.018293,0.707317,2,15,44,6,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1
44,32,0.022727,0.704545,1,6,11,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
45,37,0.288889,0.311111,1,1,16,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
125,82,0.008,0.696,2,11,36,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
42,33,0.047619,0.714286,1,3,10,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
37,28,0.108108,0.513514,1,4,14,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
33,24,0.060606,0.545455,1,4,13,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
37,28,0.081081,0.540541,1,4,14,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
37,28,0.108108,0.513514,1,4,14,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
42,33,0.142857,0.47619,1,3,16,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
37,23,0.108108,0.513514,1,4,14,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
30,0,0.1,0.6,0,4,9,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
37,23,0.108108,0.513514,1,3,14,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
30,21,0.066667,0.6,1,4,10,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
38,25,0.105263,0.578947,1,4,12,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
